Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
4737,22,2.0,49.2211774041329,28.144575366989518,9.0,12,14.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,230797.64623393788
4967,104,2.0,61.58316763865656,42.25445508590869,6.0,4,8.0,1964,0.327018035,B,B,12,2270,23,2500.0,1,0,B,366925.2739464291
14116,27,2.0,62.50998306446762,64.10274332560806,10.0,12,12.0,2018,0.072157581,B,B,2,629,1,,0,0,A,215970.01216819152
3875,27,3.0,78.76793036635894,58.620605480234296,10.0,7,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,176042.28535431105
1437,46,3.0,85.54256040854709,47.512886084757206,11.0,11,17.0,2008,0.188783766,B,B,31,6137,4,,0,1,B,90312.06659624477
6674,54,1.0,168.08634684348272,125.48656268164731,30.0,18,28.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B,367353.57456626155
15326,8,3.0,83.21948767655502,46.83628783348282,11.0,14,14.0,2010,0.092290642,B,B,21,4346,2,165.0,1,2,B,396107.47863712296
11478,34,4.0,96.18294081913601,,1.0,22,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,356332.2966429646
8694,8,2.0,44.966816574673956,28.41029907404075,6.0,3,9.0,1979,0.219006007,B,B,28,6746,3,,1,4,B,200029.48391893343
13517,30,2.0,55.597409479342154,,1.0,15,1.0,2013,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,153836.50566851438
8439,92,3.0,62.759276114402816,46.03958871552637,6.0,5,12.0,1980,0.460556389,B,B,20,4386,14,,1,5,B,318762.3790332149
8816,57,3.0,79.53163832780405,47.00402027242569,12.0,8,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B,335917.07679435075
12732,9,1.0,44.69723525235111,,1.0,6,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,130621.25619050262
1981,53,1.0,36.476517261258785,22.27416368022584,6.0,11,9.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B,182938.07874476817
9591,1,3.0,81.68716016969981,,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,218492.7193784044
16304,39,1.0,37.996348214057825,23.45993483593153,9.0,11,16.0,1994,0.428825818,B,B,25,5011,8,730.0,0,2,B,161845.78151863712
10247,99,2.0,55.293755813392636,31.264868717859784,9.0,12,12.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,189823.99865169273
8507,94,1.0,37.04161888658318,22.386195432144586,6.0,1,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B,144136.38024372965
8259,93,4.0,65.81122612205859,50.25241636844633,6.0,10,9.0,1976,0.521867054,B,B,25,6149,0,,0,0,B,105079.22383839649
14759,27,1.0,40.83554155731323,39.32271536285121,1.0,15,19.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,91692.86137836649
1759,25,2.0,57.37022025424072,35.83089128675851,9.0,2,17.0,1993,0.069753361,B,B,53,13670,4,,1,11,B,214112.01650689504
3066,160,2.0,48.04733755033365,28.005250166938964,6.0,10,9.0,1977,0.0,B,B,39,8647,0,810.0,0,5,B,180032.48201842824
7075,23,1.0,42.930185167115226,,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,144283.53676969153
15070,84,1.0,35.472918589650845,23.29667804007822,8.0,2,5.0,1960,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,154431.43758931805
12681,6,2.0,61.08484954730584,36.55411842175804,12.0,2,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,188077.5127682633
12335,9,1.0,60.0221232895804,2.858369348878094,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,176731.4317498077
930,66,2.0,45.42182384394349,30.027039038324734,6.0,7,9.0,1973,0.111627393,B,B,50,12238,8,1970.0,2,3,B,241567.4390972565
9790,120,3.0,92.8177178281892,57.633344496358006,9.0,13,16.0,1991,0.341071945,B,B,27,5664,48,2300.0,3,11,B,506757.45093449217
10382,67,3.0,80.34159259925882,50.080550686071106,8.0,6,14.0,1987,0.0077202819999999985,B,B,38,4788,2,,0,4,B,373486.007136628
12473,58,1.0,65.27122540174945,62.798044923755725,1.0,3,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,210849.6935419777
10745,101,2.0,49.64036987165679,29.37040649232115,5.0,5,5.0,1968,0.225824954,A,B,41,6558,7,1548.0,3,2,B,184743.6632578544
13848,153,3.0,77.81085482138081,48.708323975858974,10.0,4,17.0,1994,0.033493708,B,B,66,10573,1,1322.0,3,8,B,305857.99852488947
15524,59,3.0,78.82454211029264,47.01136276475553,10.0,2,16.0,1983,0.019508796,B,B,37,7687,11,176.0,5,5,B,359306.3995587356
6508,23,2.0,67.14604873000572,33.9591539865958,63.0,5,17.0,2019,0.034656082000000005,B,B,0,168,0,,0,0,B,193130.58587111926
14883,1,1.0,41.79018492959154,,1.0,4,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,143626.31897519124
6855,1,1.0,48.785676108112746,,10.0,11,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,164566.3128266409
12907,5,2.0,43.1520679365497,29.488228611300237,5.0,1,5.0,1964,0.150817539,B,B,16,3433,4,2643.0,4,5,B,184949.25682856503
9325,27,1.0,42.16637391536585,,1.0,14,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,106827.78180414652
12899,187,1.0,37.15436387114613,15.73426079183671,7.0,9,16.0,2004,0.041116354,B,B,53,14892,4,,1,4,B,180146.80420360548
2305,53,1.0,34.2394609702116,23.141324340380763,6.0,4,9.0,1969,0.313924552,B,B,22,4625,11,3855.0,2,10,B,181843.4216485016
2377,34,2.0,57.35070031751031,,10.0,25,30.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,343821.9347439352
13053,11,3.0,60.79324417685827,42.067413620919815,6.0,3,9.0,1974,0.012338886,B,B,35,5776,1,2078.0,2,4,B,226708.40794031922
4167,62,1.0,31.70775808704654,,1.0,21,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,104479.15980616253
13495,42,1.0,41.56840611788026,23.59233086914705,7.0,8,12.0,2007,0.158249043,B,B,21,5731,0,,1,0,B,162194.8137813133
3429,27,1.0,47.020679516821616,,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,163649.47444701148
15034,34,1.0,45.03622414659903,40.48115255181728,0.0,5,17.0,2014,0.069753361,B,B,53,13670,4,,1,11,B,156998.07730957898
13350,6,1.0,48.1052281982363,,1.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,140349.45689139495
13098,37,2.0,68.73618333295529,60.935032568455114,1.0,13,19.0,2019,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,341669.45313100994
9997,164,2.0,47.480589955168114,33.85965454102014,5.0,6,5.0,1964,0.486245621,B,B,13,2514,19,,0,6,B,147492.66736962134
6327,146,3.0,75.03708532706841,45.8110370456175,9.0,11,37.0,2010,0.236108458,B,B,16,3893,27,,3,10,B,288203.4500753227
6352,109,4.0,100.90426263196274,65.11069835934879,10.0,8,22.0,1985,0.0,B,B,25,5027,4,46.0,1,1,B,513832.46769021935
8303,27,1.0,36.686360035891475,38.0786177827131,1.0,5,15.0,2017,0.017647053,B,B,2,469,0,,0,0,B,135204.9085971638
9746,62,3.0,85.46510744672763,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,181127.34406451692
6796,52,2.0,52.413129138098405,54.537500783640716,1.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,152762.8658516619
15873,3,2.0,42.45262842488867,23.122541971615988,6.0,14,12.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,165500.0886862159
15083,3,1.0,36.44042244732288,23.215326571286145,8.0,15,16.0,1977,0.265088676,B,B,37,5288,0,1937.0,3,2,B,189427.7684535007
11977,55,2.0,54.92983334752278,32.689647451952965,9.0,7,17.0,1999,0.041365446,B,B,31,5569,0,,1,4,B,229545.9353598603
4605,11,2.0,58.631806497946386,33.12771677904148,9.0,4,16.0,1978,0.00016967599999999998,B,B,36,5992,0,,1,1,B,244105.8599157489
2110,93,1.0,42.50100652680478,20.6348291554613,8.0,7,16.0,2006,0.050900058,B,B,43,10621,1,30.0,2,3,B,166112.8071265953
13965,48,2.0,48.30855171204629,34.840142893065824,6.0,13,12.0,1982,0.041124634,B,B,46,9515,5,,1,10,B,237295.87200284345
7449,29,1.0,33.59009407159216,19.608496260276727,6.0,8,9.0,1971,0.086885265,B,B,10,2277,2,1547.0,0,0,B,114696.05968134075
5941,58,3.0,58.839151536093,37.93895097718369,8.0,22,23.0,2008,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,259213.14382314525
4263,27,1.0,54.25519113954791,51.135218544797326,0.0,5,3.0,2017,0.072157581,B,B,2,629,1,,0,0,A,147040.22612039236
12915,59,3.0,80.38447920267191,46.68372012823429,12.0,5,17.0,2011,0.309479124,B,B,35,7715,4,990.0,0,6,B,215898.44774214894
12785,74,1.0,39.52630754321898,22.613150018192172,7.0,11,14.0,2006,0.371148999,B,B,34,7065,1,750.0,2,5,B,175002.66508503028
2617,10,2.0,66.4017046271681,66.62815756227727,1.0,16,1.0,2016,0.089039719,B,B,33,7976,5,,0,11,B,292516.48545145174
6839,56,3.0,77.72408958884107,45.23623065320778,10.0,9,17.0,1987,0.0,B,B,23,5067,4,,2,6,B,428962.882881042
9472,77,1.0,40.308864199647815,19.451757505093568,8.0,18,16.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,184850.1876660361
11996,23,1.0,41.03876036805144,36.049416024822186,0.0,12,16.0,2014,0.034656082000000005,B,B,0,168,0,,0,0,B,96009.20753502627
15491,62,3.0,54.127769322208174,36.769458097291114,6.0,4,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,241930.1745222053
12572,6,2.0,66.08270893514195,60.85166517233361,1.0,14,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,173219.51810903
8876,30,4.0,102.49558218736021,63.33801660165994,9.0,5,16.0,1985,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,518163.4284850906
6701,124,3.0,102.55681684569672,55.719117659120286,14.0,15,21.0,2004,0.122090347,B,B,29,6566,7,1894.0,4,0,B,415837.17650176847
12520,54,1.0,57.06708281007854,54.54294979493705,1.0,9,10.0,2015,0.006076152,B,B,30,5285,0,645.0,6,6,B,317505.9792502333
16185,61,2.0,66.38426929156482,33.938639312519534,12.0,2,17.0,2014,0.232205084,B,B,24,4860,1,80.0,0,3,B,91611.58709056274
9340,162,3.0,109.63513599381494,57.97268980637975,12.0,16,16.0,2006,0.236108458,B,B,16,3893,27,,3,10,B,526299.2771428521
15369,52,1.0,38.890495705503774,,1.0,3,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,125315.17132318368
9112,6,3.0,76.14091269235378,,0.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,202280.20882726726
3410,87,3.0,61.05243416259882,45.51125734518987,6.0,3,9.0,1978,0.0,B,B,39,8647,0,810.0,0,5,B,284057.26871086395
12623,133,2.0,48.599587275544465,28.653719096707963,6.0,5,9.0,1967,0.042307271,B,B,17,2810,9,4849.0,3,6,B,247894.55695118732
14568,157,1.0,34.08345621464551,19.685535958963566,9.0,9,12.0,1971,0.0,B,B,30,7538,87,4702.0,5,5,B,268256.96660045837
4882,21,1.0,39.79994308427514,22.490400741941585,7.0,14,14.0,2012,0.194489265,B,B,47,8004,3,125.0,3,5,B,91134.02389274312
9664,27,2.0,76.46577578870378,,0.0,3,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,165717.6256061057
2745,45,3.0,82.19343095882851,,1.0,17,17.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,224868.6915218149
13515,93,1.0,38.07384989603194,18.856918262192004,10.0,12,17.0,2003,0.050900058,B,B,43,10621,1,30.0,2,3,B,147209.67485552112
4991,93,3.0,167.76702747744855,,1.0,1,1.0,1977,0.004949358,B,B,0,186,0,,0,0,B,211180.7942193569
15143,47,1.0,40.4711189334332,21.565337961002694,8.0,4,16.0,1979,0.101872465,B,B,23,4583,3,,3,3,B,179653.08043223532
16250,5,1.0,45.16675626614589,44.877013535236266,1.0,5,5.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B,265601.35044877074
12819,37,3.0,80.40199175392894,47.59093085322893,12.0,18,17.0,2005,0.127811589,B,B,28,7287,5,320.0,1,3,B,389942.53280588536
10718,84,1.0,44.07883668774883,18.397513621800393,10.0,3,12.0,1985,0.006076152,B,B,30,5285,0,645.0,6,6,B,91785.48845797926
5445,6,2.0,64.3788914382488,5.1454126764924855,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168241.8370921503
12509,13,1.0,39.08882153371778,21.0841059614637,7.0,11,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B,197375.45484708835
14343,128,2.0,62.37714994763196,35.737959609436075,10.0,15,17.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,292148.2479993152
9397,1,3.0,87.44633481676925,85.30670138151766,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,281057.0942163466
9736,154,2.0,53.92360366174328,32.486776189197066,11.0,3,25.0,2003,0.460556389,B,B,20,4386,14,,1,5,B,304877.0801928317
8662,162,1.0,50.06179779929124,24.60006592925688,13.0,4,8.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,366340.83759835776
14763,23,2.0,52.0353156352596,,1.0,6,12.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,93237.86125275689
11701,1,1.0,38.51489936224621,41.905882768333186,1.0,16,17.0,2017,0.007122317,B,B,1,264,0,,0,1,B,133050.40625136028
7922,73,1.0,56.24599637547588,58.57267302958888,1.0,11,1.0,2016,0.042031587,B,B,37,6856,84,1940.0,2,5,B,445728.0918786518
5105,88,1.0,36.17908279382785,20.62673171712352,6.0,4,12.0,1973,0.127375905,B,B,43,8429,3,,3,9,B,150829.1027707621
15293,9,1.0,45.96645785692017,22.413074981120733,8.0,10,14.0,2002,0.13012277,B,B,8,1986,0,,0,0,B,136089.75563165502
9435,27,1.0,46.848992722249015,22.597569066968564,8.0,8,10.0,2007,0.041116354,B,B,53,14892,4,,1,4,B,142483.7106867975
12828,27,1.0,40.28883286353812,1.4872102545518542,0.0,11,0.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,95779.60868703338
4298,33,2.0,61.472349912956474,,0.0,14,17.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,293158.9755633569
5862,25,3.0,88.80569502520855,52.30758071345527,12.0,6,25.0,2019,0.069753361,B,B,53,13670,4,,1,11,B,306662.3196676105
9813,1,3.0,87.58828762878491,84.91053499182188,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,245038.18836807282
7073,24,2.0,51.31174802719736,31.339055199052247,8.0,11,17.0,1997,0.111627393,B,B,50,12238,8,1970.0,2,3,B,276023.6361461987
8315,53,2.0,58.25705586106674,42.70401120267224,13.0,21,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B,320495.22751572705
14204,27,1.0,40.40210371544864,42.85985925233671,1.0,6,19.0,2017,0.211401214,B,B,9,1892,0,,0,1,B,97506.6810213959
2474,100,2.0,41.71413716796879,24.690700411112594,6.0,7,12.0,1973,0.200146802,B,B,23,3975,8,770.0,2,0,B,234032.83622820093
2551,154,2.0,46.974425656150466,32.03553860351538,5.0,5,5.0,1962,0.460556389,B,B,20,4386,14,,1,5,B,208710.91445638184
6927,21,1.0,16.117154278583573,8.822988302708039,0.0,2,5.0,1965,0.194489265,B,B,47,8004,3,125.0,3,5,B,79913.2678558117
15563,27,2.0,78.55337463794241,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,181955.27401276093
2361,80,1.0,37.49458861355679,21.669072356330318,9.0,7,22.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B,175369.27194088284
7456,75,2.0,49.69543002625967,31.151334787155207,5.0,3,5.0,1965,0.307466659,B,A,30,5048,9,325.0,2,5,B,175074.9187704664
11272,129,2.0,44.56449791088932,33.526765569159146,5.0,1,5.0,1966,0.020741326,B,B,24,5613,5,1340.0,2,5,B,186952.68922463828
5267,49,1.0,43.44426635232809,20.702408895355198,8.0,18,17.0,2010,0.020741326,B,B,24,5613,5,1340.0,2,5,B,168601.97480454494
12980,27,1.0,42.44338850989541,4.723279823437145,1.0,8,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,117241.48701185365
13775,53,1.0,31.672775440885204,19.81723329025549,8.0,7,9.0,1968,0.049637257,B,B,34,7759,0,229.0,1,3,B,175903.57494500186
12830,24,2.0,44.65547244890982,27.223504549256806,6.0,5,5.0,1961,0.111627393,B,B,50,12238,8,1970.0,2,3,B,223383.8928484352
11956,62,3.0,86.221496329231,3.0323340876274707,1.0,3,15.0,2017,0.072157581,B,B,2,629,1,,0,0,A,167544.24410576784
16375,23,2.0,65.56106837250263,,1.0,14,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,168499.83512185368
15458,33,1.0,33.2701357488681,,0.0,4,12.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,149263.2562763025
1806,27,2.0,60.669566488697825,,1.0,12,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,137434.45501347998
2993,34,1.0,44.47430362597132,19.618183412628575,9.0,14,24.0,2012,0.069753361,B,B,53,13670,4,,1,11,B,135163.32187732178
10803,128,3.0,77.33481366654698,46.8608904931877,9.0,7,17.0,1990,0.0,B,B,27,4798,0,30.0,2,8,B,304787.66261418874
2834,25,2.0,48.417370436066896,48.03351756597429,1.0,24,25.0,2015,0.069753361,B,B,53,13670,4,,1,11,B,268202.8885550532
4993,173,2.0,54.927568685970705,33.01097177415857,9.0,6,17.0,1990,0.081943463,B,B,20,2738,20,,1,4,B,113863.77976179511
5387,56,1.0,39.79573104561339,22.902304348698806,7.0,5,17.0,1985,0.0,B,B,23,5067,4,,2,6,B,230995.3157184167
12178,17,2.0,59.89114301987495,34.83673830050567,10.0,11,22.0,1986,0.0,B,B,25,5027,4,46.0,1,1,B,423184.94005076814
13291,44,2.0,48.003717314109686,32.70067017701306,5.0,7,5.0,1961,0.036122292,B,B,24,4378,0,1036.0,1,1,B,180646.7823524708
1304,30,1.0,42.19456992980356,,1.0,10,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,129198.86034235926
4501,2,1.0,37.399443419034206,22.253301904677826,9.0,6,12.0,1978,0.035145267,B,B,42,9292,3,2620.0,0,3,B,178631.00196014837
12871,10,3.0,76.77542504532225,47.137978373497646,9.0,12,17.0,1988,0.089039719,B,B,33,7976,5,,0,11,B,394360.1821027803
16457,23,2.0,59.18107141501626,,0.0,3,4.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,86633.32192294871
770,28,0.0,49.483501104334486,,0.0,16,0.0,2015,0.118537385,B,B,30,6207,1,1183.0,1,0,B,217009.33846251946
5809,58,2.0,53.352981355613345,52.73151204863503,9.0,8,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,175616.22721724625
3917,45,2.0,73.48091482544638,,1.0,13,1.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,376697.12158438563
8925,11,3.0,60.63420054465988,43.754993624424245,6.0,9,9.0,1969,0.00016967599999999998,B,B,36,5992,0,,1,1,B,230387.66550946306
11009,25,1.0,46.315412100021064,23.194339476432,11.0,19,25.0,2009,0.069753361,B,B,53,13670,4,,1,11,B,87533.14808174847
5417,150,2.0,45.42742249765149,35.5563259398511,5.0,5,9.0,1966,0.020741326,B,B,24,5613,5,1340.0,2,5,B,181662.0822841103
33,26,2.0,47.014176749094545,29.689944719589327,5.0,7,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,181631.0449322163
12433,52,1.0,31.87343112109241,22.36312717617991,6.0,2,4.0,1962,0.371148999,B,B,34,7065,1,750.0,2,5,B,130365.02686904301
12026,19,2.0,61.03004139175594,36.09150823628677,10.0,17,22.0,1995,0.000991363,B,B,33,6783,3,,1,9,B,294824.0858386291
3309,127,1.0,36.52800943176572,19.645381007318726,9.0,12,16.0,1983,0.486245621,B,B,13,2514,19,,0,6,B,219071.40347718078
10951,22,3.0,75.20508254308312,50.92253291294014,8.0,2,5.0,1958,0.118537385,B,B,30,6207,1,1183.0,1,0,B,286893.7262745096
14817,67,1.0,38.776225886146214,21.85590858646717,7.0,8,12.0,1972,0.100455735,B,B,43,7227,0,,1,6,A,160372.81677248358
10176,1,3.0,75.08177165273419,74.71628965431384,1.0,13,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,211523.60058713926
388,21,1.0,33.05637401578583,19.66959622940071,5.0,8,3.0,1967,0.034331497,B,B,25,5487,3,,0,4,B,189076.9395022684
6224,59,3.0,106.34924462668491,,0.0,7,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,504820.0579131246
12970,6,3.0,75.87805102260644,,1.0,15,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,207703.24127700858
16387,184,2.0,54.63823550539608,33.67746657469261,8.0,11,12.0,1984,0.037316452,B,B,32,6748,93,562.0,4,10,B,297163.9838614121
6017,28,2.0,66.91260265711517,33.9041853297428,10.0,18,23.0,2008,0.333891544,B,B,30,6564,1,,0,0,B,306061.9018575077
12469,58,3.0,77.91089059683281,45.10670654976175,10.0,4,17.0,1997,0.050755569,B,B,24,5469,1,145.0,0,1,B,313755.989612161
14034,6,1.0,44.9200491285726,44.404519496977024,1.0,4,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,126650.68637993648
945,6,1.0,40.49979116717184,,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,123124.69052129984
16663,96,1.0,39.58373768587651,21.132456716049123,10.0,8,16.0,2004,0.041116354,B,B,53,14892,4,,1,4,B,154045.5697295504
13166,88,2.0,44.65291105382333,28.722856840875085,5.0,10,12.0,1974,0.127375905,B,B,43,8429,3,,3,9,B,207534.65902346614
9890,6,1.0,43.075114574314355,45.75685102373175,1.0,15,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,155981.39769924482
11938,168,2.0,60.52023711132944,37.576008378502,8.0,3,13.0,1958,0.341071945,B,B,27,5664,48,2300.0,3,11,B,324027.4407782486
3424,84,3.0,66.76135850265763,40.19671166062433,7.0,13,14.0,1988,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,297365.8286224745
15611,23,1.0,33.8633239632085,29.99329700286154,0.0,5,4.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,66883.28031837584
5617,25,3.0,109.5599042997087,56.9278183419672,13.0,4,25.0,2009,0.069753361,B,B,53,13670,4,,1,11,B,461975.7705759389
2010,11,2.0,46.22964473350298,30.836898200853877,5.0,7,14.0,1972,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,223678.7392163124
9960,26,2.0,80.24618674067246,41.5488772314843,14.0,20,30.0,2011,0.0,B,B,36,6714,2,2672.0,0,2,B,451810.0612786598
13818,7,3.0,115.25474136772252,56.40401756230901,19.0,16,17.0,2012,0.035145267,B,B,42,9292,3,2620.0,0,3,B,565355.9389967453
15377,34,4.0,101.8280903752867,97.2638859925635,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B,434032.19881722704
14606,9,2.0,80.32885920456471,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,231908.27808894985
4748,8,2.0,46.98982040423668,32.84982526167725,5.0,9,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B,166394.25491838928
3116,94,2.0,42.36240216437098,24.45023454418911,6.0,13,17.0,1974,0.127375905,B,B,43,8429,3,,3,9,B,208793.45650635546
5799,13,1.0,41.70761220459264,21.755096078665837,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,190087.9037815587
10600,58,1.0,54.72812420298466,,1.0,5,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,102859.93435873164
11882,47,1.0,39.95878753007461,22.63484640743236,8.0,14,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B,203798.5291211973
1442,48,1.0,41.40946129410274,41.24678540969218,1.0,3,17.0,2016,0.041124634,B,B,46,9515,5,,1,10,B,190891.69391079913
7092,109,2.0,44.96352954533676,30.28228620713121,5.0,2,9.0,1966,0.093442564,B,B,23,4635,5,3300.0,2,4,B,268535.15550754353
126,20,1.0,32.7389453542636,23.124698282920694,5.0,5,9.0,1962,0.019508796,B,B,37,7687,11,176.0,5,5,B,176739.17411946208
11542,44,1.0,36.63206375065329,21.867569760449552,9.0,13,12.0,1974,0.036122292,B,B,24,4378,0,1036.0,1,1,B,160587.24042441437
9554,62,1.0,53.58001145121727,,9.0,14,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,134850.66830939075
8896,21,1.0,32.58555728807074,21.090604038934934,6.0,5,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,145834.22082293153
4202,128,2.0,55.35845511803225,34.303293817084146,11.0,3,19.0,2000,0.0,B,B,27,4798,0,30.0,2,8,B,238229.0240838835
2735,53,1.0,33.20933548738583,20.290246700350146,5.0,9,9.0,1969,0.049637257,B,B,34,7759,0,229.0,1,3,B,186933.36949519868
13117,29,3.0,60.78433596107278,45.43170733222587,5.0,6,5.0,1969,0.069660344,B,B,31,6119,4,,1,2,B,204490.19173971826
9885,23,2.0,61.31306667030389,,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,150684.16234950782
4137,75,1.0,31.60726209231571,22.812328396223077,5.0,3,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B,134903.17295862298
7139,1,1.0,40.09199123745164,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,134531.95808323455
161,71,1.0,40.33798661072887,24.811220350052174,8.0,5,12.0,1984,0.407276235,A,B,9,1768,0,370.0,0,0,A,125817.70945460867
8701,27,1.0,43.14938004850335,,0.0,15,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,160617.18641839802
16761,27,2.0,60.817489274861266,31.96974194471764,1.0,10,10.0,2017,0.017647053,B,B,2,469,0,,0,0,B,194147.4671821566
8554,23,2.0,53.949294449682505,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,146596.32784172718
3074,109,2.0,61.63679502991506,33.055403456144326,9.0,10,14.0,1980,0.0,B,B,25,5027,4,46.0,1,1,B,412668.4370163375
13212,21,2.0,49.69329117330749,32.80475431907527,5.0,5,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,201583.8835472572
15891,27,3.0,82.63059041736112,,0.0,11,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B,221431.0000819052
11773,111,3.0,62.98059807510806,48.756101946504906,5.0,5,5.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B,222375.0742111562
15142,79,3.0,59.11593611609647,44.37069124678921,5.0,1,5.0,1964,0.16909109,B,B,19,3856,10,,2,5,B,235110.86482982672
2022,99,3.0,62.68336384378135,45.36752845886768,6.0,1,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,93834.25292758037
8611,105,1.0,41.041266719958564,24.200517921212917,8.0,2,12.0,1984,0.040242764,B,B,25,3478,11,2729.0,3,1,B,180467.65857088013
991,47,3.0,80.2172365570628,51.13272065063365,8.0,3,4.0,1960,0.101872465,B,B,23,4583,3,,3,3,B,305609.04751012736
